,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,U001,U002,U005,U007,U013,cust_PT_mean_delay,NC_mean_delay,CN_mean_delay,BC_mean_Delay,Delay,Aging Bucket,predicted_payment _date
29437,U001,0200769623,WAL-MAR llc,,2020.0,1930830037.0,2020-04-28,2020-04-27,2020-05-13,USD,2490.15,2020-04-28,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-12
29438,U001,0200772670,ASSOCIAT in,,2020.0,1930781357.0,2020-04-13,2020-04-13,2020-04-28,USD,166773.82,2020-04-13,NAU5,1,1,0,0,0,0,1.8945945945945946,2.9066666666666667,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-04-29
29439,U001,0200769623,WAL-MAR foundation,,2020.0,1930768578.0,2020-04-11,2020-04-09,2020-04-26,USD,13052.77,2020-04-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-22
29447,U001,0200769623,WAL-MAR llc,,2020.0,1930825702.0,2020-04-25,2020-04-24,2020-05-10,USD,17899.41,2020-04-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-09
29454,U001,0200759878,SA in,,2020.0,1930759742.0,2020-04-09,2020-04-07,2020-04-24,USD,7746.54,2020-04-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.9553571428571428,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-24
29473,U001,0200762301,C&S WH co,,2020.0,1930606767.0,2020-03-06,2020-03-05,2020-03-21,USD,95410.25,2020-03-06,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.12264150943396226,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-03-21
29476,U001,0200782001,GORDO systems,,2020.0,1930729272.0,2020-04-02,2020-04-01,2020-05-04,USD,77863.81,2020-04-02,NA32,1,1,0,0,0,0,-3.5858267716535432,-0.5384615384615384,0.4606741573033708,0.5515259611573523,0,0-15 Days Delay,2020-05-04
29482,U001,0200769623,WAL-MAR associates,,2020.0,1930652411.0,2020-03-15,2020-03-14,2020-03-30,USD,246.33,2020-03-15,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-29
29489,U001,0200712105,WALG co,,2020.0,1930594859.0,2020-03-03,2020-03-03,2020-03-18,USD,47042.01,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,4.428571428571429,5.780821917808219,0.5515259611573523,1,0-15 Days Delay,2020-03-19
29494,U001,0200769623,WAL-MAR co,,2020.0,1930871150.0,2020-05-08,2020-05-06,2020-05-23,USD,1322.22,2020-05-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-22
29495,U013,0140101682,SUPERVAL us,,2020.0,1991839561.0,2020-03-16,2020-03-12,2020-04-15,USD,2549.8,2020-03-16,NAVE,1,0,0,0,0,1,0.2938775510204082,9.0,10.222222222222221,9.326876513317192,7,0-15 Days Delay,2020-04-22
29497,U001,0200920735,ALBERT trust,,2020.0,1930688982.0,2020-03-24,2020-03-23,2020-04-08,USD,48500.06,2020-03-24,NAA8,1,1,0,0,0,0,1.2996695966585625,0.3,0.9340659340659341,0.5515259611573523,0,0-15 Days Delay,2020-04-08
29498,U001,200769623,WAL-MAR systems,,2020.0,1930766064.0,2020-04-09,2020-04-08,2020-04-24,USD,10709.36,2020-04-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-04-24
29500,U001,0200769623,WAL-MAR corporation,,2020.0,1930611435.0,2020-03-07,2020-03-06,2020-03-22,USD,24075.6,2020-03-07,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-21
29502,CA02,0140105000,ITWA associates,,2020.0,2960632365.0,2020-05-04,2020-05-04,2020-05-15,CAD,32085.09,2020-05-05,CA10,1,0,0,0,0,0,6.353344208809135,2.0,8.285714285714286,6.940966010733453,5,0-15 Days Delay,2020-05-20
29503,U001,0200769623,WAL-MAR systems,,2020.0,1930681363.0,2020-03-22,2020-03-21,2020-04-06,USD,52238.15,2020-03-22,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-05
29511,U001,0200769623,WAL-MAR us,,2020.0,1930717099.0,2020-03-30,2020-03-29,2020-04-14,USD,29475.45,2020-03-30,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-13
29517,U001,0200744019,TARG us,,2020.0,1930606193.0,2020-03-05,2020-03-05,2020-03-20,USD,19493.38,2020-03-05,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0606060606060606,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-03-21
29518,U001,0200769623,WAL-MAR corporation,,2020.0,1930606117.0,2020-03-05,2020-03-05,2020-03-20,USD,1898.9,2020-03-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-19
29519,U001,0200769623,WAL-MAR corporation,,2020.0,1930619413.0,2020-03-06,2020-03-07,2020-03-21,USD,429.51,2020-03-06,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-20
29524,U001,0200759878,SA trust,,2020.0,1930796289.0,2020-04-20,2020-04-18,2020-05-05,USD,34509.95,2020-04-20,NAH4,1,1,0,0,0,0,-1.8744432862693072,0.5923076923076923,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-05-05
29525,U001,0200769623,WAL-MAR systems,,2020.0,1930800227.0,2020-04-18,2020-04-18,2020-05-03,USD,16761.22,2020-04-18,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-02
29531,U001,0200769623,WAL-MAR in,,2020.0,1930846909.0,2020-05-02,2020-05-01,2020-05-17,USD,26441.77,2020-05-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-13
29532,U001,0200769623,WAL-MAR in,,2020.0,1930759447.0,2020-04-08,2020-04-07,2020-04-23,USD,30446.6,2020-04-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-19
29535,U001,0200124634,BAKEMAR llc,,2020.0,1930732092.0,2020-04-01,2020-04-02,2020-04-11,USD,8065.5,2020-04-01,NA10,1,1,0,0,0,0,4.203966005665722,2.3333333333333335,1.6666666666666667,0.5515259611573523,0,0-15 Days Delay,2020-04-11
29539,U001,0200769623,WAL-MAR us,,2020.0,1930666509.0,2020-03-18,2020-03-18,2020-04-02,USD,8592.42,2020-03-18,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-01
29550,U001,0200769623,WAL-MAR trust,,2020.0,1930714823.0,2020-03-28,2020-03-28,2020-04-12,USD,13119.94,2020-03-28,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-08
29551,U001,0200762301,C&S WH corporation,,2020.0,1930739957.0,2020-04-04,2020-04-03,2020-04-19,USD,658.23,2020-04-04,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.860655737704918,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-19
29554,U001,0200759878,SA associates,,2020.0,1930738431.0,2020-04-05,2020-04-02,2020-04-20,USD,31285.21,2020-04-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.1176470588235294,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-20
29557,U001,0200780383,MEIJ foundation,,2020.0,1930642530.0,2020-03-12,2020-03-12,2020-03-27,USD,5541.83,2020-03-12,NAA8,1,1,0,0,0,0,1.2996695966585625,1.7741935483870968,1.4396135265700483,0.5515259611573523,0,0-15 Days Delay,2020-03-27
29563,U001,0200769623,WAL-MAR systems,,2020.0,1930715859.0,2020-03-29,2020-03-28,2020-04-13,USD,47092.74,2020-03-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-12
29566,U001,0200761734,H E BUT associates,,2020.0,1930598637.0,2020-03-05,2020-03-04,2020-03-20,USD,14242.47,2020-03-05,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.72,-3.263843648208469,0.5515259611573523,0,0-15 Days Delay,2020-03-20
29570,U001,0100036318,TFC llc,,2020.0,1930897725.0,2020-05-13,2020-05-13,2020-05-23,USD,3915.6,2020-05-13,NA10,1,1,0,0,0,0,4.203966005665722,0.0,1.7,0.5515259611573523,0,0-15 Days Delay,2020-05-23
29581,U001,0200769623,WAL-MAR in,,2020.0,1930622086.0,2020-03-10,2020-03-08,2020-03-25,USD,2373.96,2020-03-10,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-21
29583,U001,0200762301,C&S WH ,,2020.0,1930767987.0,2020-04-09,2020-04-09,2020-04-24,USD,19656.44,2020-04-09,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.8979591836734694,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-24
29599,U001,0200744019,TARG ,,2020.0,1930778930.0,2020-04-12,2020-04-11,2020-04-27,USD,1454.87,2020-04-12,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0606060606060606,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-28
29605,U001,0100001196,DOLLAR systems,,2020.0,1930659609.0,2020-03-17,2020-03-16,2020-04-01,USD,4609.79,2020-03-17,NAA8,1,1,0,0,0,0,1.2996695966585625,2.5,3.0142857142857142,0.5515259611573523,1,0-15 Days Delay,2020-04-02
29608,U001,0200769623,WAL-MAR in,,2020.0,1930593537.0,2020-03-04,2020-03-03,2020-03-19,USD,41884.84,2020-03-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-15
29609,U001,0200772595,SAFEW ,,2020.0,1930833754.0,2020-04-30,2020-04-28,2020-05-15,USD,104925.28,2020-04-30,NAA8,1,1,0,0,0,0,1.2996695966585625,0.5483870967741935,0.6,0.5515259611573523,0,0-15 Days Delay,2020-05-15
29619,U001,0200729290,KROGER trust,,2020.0,1930850184.0,2020-05-01,2020-05-02,2020-05-16,USD,55964.73,2020-05-01,NAA8,1,1,0,0,0,0,1.2996695966585625,1.8987341772151898,1.4385964912280702,0.5515259611573523,1,0-15 Days Delay,2020-05-17
29637,U001,0200772670,ASSOCIAT associates,,2020.0,1930665808.0,2020-03-19,2020-03-18,2020-04-03,USD,17042.09,2020-03-19,NAU5,1,1,0,0,0,0,1.8945945945945946,1.2465753424657535,1.9311294765840221,0.5515259611573523,1,0-15 Days Delay,2020-04-04
29638,U001,200769623,WAL-MAR us,,2020.0,1930706075.0,2020-03-26,2020-03-26,2020-04-10,USD,29419.0,2020-03-26,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-04-10
29645,U001,0200779051,AFFILI llc,,2020.0,1930747020.0,2020-04-03,2020-04-04,2020-04-18,USD,89776.29,2020-04-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-2.5,-5.483870967741935,0.5515259611573523,-13,0-15 Days Delay,2020-04-05
29664,U001,0200769623,WAL-MAR trust,,2020.0,1930714340.0,2020-03-30,2020-03-28,2020-04-14,USD,28734.83,2020-03-30,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-10
29674,U001,0100031704,DELHAIZE corp,,2020.0,1930802694.0,2020-04-19,2020-04-20,2020-05-04,USD,62776.91,2020-04-19,NAA8,1,1,0,0,0,0,1.2996695966585625,2.9411764705882355,0.742671009771987,0.5515259611573523,1,0-15 Days Delay,2020-05-05
29676,U001,0200726979,BJ'S  us,,2020.0,1930774449.0,2020-04-05,2020-04-10,2020-04-20,USD,134.92,2020-04-05,NAA8,1,1,0,0,0,0,1.2996695966585625,0.656934306569343,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-04-20
29680,U001,0200764795,SYSCO  corporation,,2020.0,1930566994.0,2020-02-27,2020-02-26,2020-03-13,USD,4798.24,2020-02-27,NAA8,1,1,0,0,0,0,1.2996695966585625,4.135135135135135,1.657718120805369,0.5515259611573523,0,0-15 Days Delay,2020-03-13
29683,U001,0200974851,RESTA ,,2020.0,1930635105.0,2020-03-10,2020-03-10,2020-03-25,USD,2273.96,2020-03-10,NAA8,1,1,0,0,0,0,1.2996695966585625,0.2413793103448276,0.752851711026616,0.5515259611573523,0,0-15 Days Delay,2020-03-25
29690,CA02,140105785,SHOPPE ,,2020.0,2960626182.0,2020-04-02,2020-04-02,2020-04-13,CAD,5418.93,2020-04-03,CA10,1,0,0,0,0,0,6.353344208809135,3.8333333333333335,33.0,6.940966010733453,11,0-15 Days Delay,2020-04-24
29691,U001,0200772595,SAFEW foundation,,2020.0,1930582058.0,2020-02-28,2020-02-28,2020-03-14,USD,85383.83,2020-02-28,NAA8,1,1,0,0,0,0,1.2996695966585625,1.391304347826087,0.6,0.5515259611573523,0,0-15 Days Delay,2020-03-14
29704,U001,200772595,SAFEW us,,2020.0,1930703936.0,2020-03-25,2020-03-25,2020-04-09,USD,64997.66,2020-03-25,NAA8,1,1,0,0,0,0,1.2996695966585625,1.4137931034482758,0.3076923076923077,0.5515259611573523,0,0-15 Days Delay,2020-04-09
29705,U001,0200769623,WAL-MAR in,,2020.0,1930638014.0,2020-03-11,2020-03-11,2020-03-26,USD,6965.74,2020-03-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-22
29709,U001,0200769623,WAL-MAR associates,,2020.0,1930683925.0,2020-03-23,2020-03-21,2020-04-07,USD,661.11,2020-03-23,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-06
29711,U001,0200729942,SA in,,2020.0,1930759540.0,2020-04-07,2020-04-07,2020-04-22,USD,7020.44,2020-04-07,NAA8,1,1,0,0,0,0,1.2996695966585625,1.9553571428571428,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-04-22
29715,U001,0200769623,WAL-MAR ,,2020.0,1930583602.0,2020-03-01,2020-02-29,2020-03-16,USD,50890.29,2020-03-01,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-15
29716,U001,0200769623,WAL-MAR associates,,2020.0,1930855030.0,2020-05-04,2020-05-03,2020-05-19,USD,4143.98,2020-05-04,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-18
29727,U013,0100031686,EWT-EU systems,,2020.0,1991839739.0,2020-02-29,2020-02-25,2020-03-30,USD,2006.06,2020-02-29,NAVE,1,0,0,0,0,1,0.2938775510204082,-9.0,-0.8571428571428571,9.326876513317192,10,0-15 Days Delay,2020-04-09
29734,U001,0200737918,W LEE  systems,,2020.0,1930809247.0,2020-04-23,2020-04-21,2020-05-08,USD,6413.42,2020-04-23,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.0,-1.25,0.5515259611573523,0,0-15 Days Delay,2020-05-08
29740,U001,0200739534,OK co,,2020.0,1930654567.0,2020-03-16,2020-03-16,2020-03-31,USD,98207.37,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.42857142857142855,0.2254335260115607,0.5515259611573523,0,0-15 Days Delay,2020-03-31
29745,U001,0200707822,PUBLI foundation,,2020.0,1930769243.0,2020-04-09,2020-04-09,2020-04-24,USD,22828.27,2020-04-09,NAA8,1,1,0,0,0,0,1.2996695966585625,0.56,0.9634146341463414,0.5515259611573523,0,0-15 Days Delay,2020-04-24
29755,U001,0200750051,ALBER in,,2020.0,1930660025.0,2020-03-16,2020-03-16,2020-03-31,USD,96432.53,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.25,0.5232558139534884,0.5515259611573523,0,0-15 Days Delay,2020-03-31
29756,U001,0200020431,DEC llc,,2020.0,1930817472.0,2020-04-23,2020-04-23,2020-04-23,USD,5241.52,2020-04-16,NAM1,1,1,0,0,0,0,2.3333333333333335,-4.549450549450549,-4.59349593495935,0.5515259611573523,-13,0-15 Days Delay,2020-04-10
29775,U001,0200769623,WAL-MAR systems,,2020.0,1930661811.0,2020-03-18,2020-03-17,2020-04-02,USD,5892.2,2020-03-18,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-01
29779,U001,0200769623,WAL-MAR llc,,2020.0,1930618957.0,2020-03-08,2020-03-07,2020-03-23,USD,15602.27,2020-03-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-22
29786,U001,0200881076,ALBERT corp,,2020.0,1930822324.0,2020-04-24,2020-04-24,2020-05-09,USD,19040.63,2020-04-24,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8695652173913043,0.5979381443298969,0.5515259611573523,0,0-15 Days Delay,2020-05-09
29791,U001,0200707822,PUBLI trust,,2020.0,1930850901.0,2020-05-02,2020-05-02,2020-05-17,USD,105058.29,2020-05-02,NAA8,1,1,0,0,0,0,1.2996695966585625,0.30612244897959184,0.9634146341463414,0.5515259611573523,0,0-15 Days Delay,2020-05-17
29800,U001,0200769623,WAL-MAR trust,,2020.0,1930882919.0,2020-05-09,2020-05-09,2020-05-24,USD,12537.89,2020-05-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.336056009334889,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-20
29807,U001,200762301,C&S WH foundation,,2020.0,1930660783.0,2020-03-17,2020-03-17,2020-04-01,USD,177210.24,2020-03-17,NAC6,1,1,0,0,0,0,0.8525096525096525,0.30327868852459017,-0.54,0.5515259611573523,1,0-15 Days Delay,2020-04-02
29808,U001,0200769623,WAL-MAR systems,,2020.0,1930799356.0,2020-04-19,2020-04-18,2020-05-04,USD,55332.59,2020-04-19,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-03
29815,U001,0200769623,WAL-MAR ,,2020.0,1930733333.0,2020-04-03,2020-04-02,2020-04-18,USD,81169.03,2020-04-03,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-17
29820,U001,0200767520,DAWN trust,,2020.0,1930613030.0,2020-03-06,2020-03-06,2020-03-21,USD,40784.04,2020-03-06,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,4.0,0.5515259611573523,1,0-15 Days Delay,2020-03-22
29821,U001,200772670,ASSOCIAT ,,2020.0,1930862269.0,2020-05-06,2020-05-06,2020-05-21,USD,153182.0,2020-05-06,NAU5,1,1,0,0,0,0,1.8945945945945946,0.6714285714285714,0.9811320754716981,0.5515259611573523,0,0-15 Days Delay,2020-05-21
29823,U001,0200794332,COST co,,2020.0,1930624250.0,2020-03-10,2020-03-09,2020-03-25,USD,51866.04,2020-03-10,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.24175824175824176,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-03-26
29832,U001,0200592182,DECA foundation,,2020.0,1930706245.0,2020-03-26,2020-03-26,2020-04-08,USD,90.72,2020-03-16,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.273809523809524,-4.15819209039548,0.5515259611573523,-11,0-15 Days Delay,2020-03-28
29838,U001,0200779906,BOZZU us,,2020.0,1930797044.0,2020-04-19,2020-04-17,2020-05-04,USD,51797.07,2020-04-19,NAA8,1,1,0,0,0,0,1.2996695966585625,-3.6,1.1578947368421053,0.5515259611573523,-2,0-15 Days Delay,2020-05-02
29839,U001,0200132251,SUPERB associates,,2020.0,1930675869.0,2020-03-25,2020-03-20,2020-04-09,USD,3725.79,2020-03-25,NAA8,1,1,0,0,0,0,1.2996695966585625,0.0,0.8181818181818182,0.5515259611573523,0,0-15 Days Delay,2020-04-09
29840,U001,0200769623,WAL-MAR llc,,2020.0,1930577776.0,2020-02-29,2020-02-27,2020-03-15,USD,28855.43,2020-02-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-14
29841,U001,0200762301,C&S WH us,,2020.0,1930800320.0,2020-04-20,2020-04-18,2020-05-05,USD,15459.89,2020-04-20,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.13274336283185842,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-05
29846,U001,0200769623,WAL-MAR ,,2020.0,1930690770.0,2020-03-24,2020-03-24,2020-04-08,USD,37639.53,2020-03-24,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-07
29848,U001,0200833713,JETRO corp,,2020.0,1930731160.0,2020-04-01,2020-04-01,2020-04-21,USD,3304.84,2020-04-01,NAD1,1,1,0,0,0,0,0.39819587628865977,1.6666666666666667,1.84375,0.5515259611573523,1,0-15 Days Delay,2020-04-22
29851,U001,0200705742,DOT systems,,2020.0,1930586471.0,2020-03-02,2020-03-02,2020-03-17,USD,3442.85,2020-03-02,NAA8,1,1,0,0,0,0,1.2996695966585625,-7.75,-6.768987341772152,0.5515259611573523,-22,0-15 Days Delay,2020-02-24
29852,U001,0200769623,WAL-MAR associates,,2020.0,1930803200.0,2020-04-20,2020-04-20,2020-05-05,USD,18859.8,2020-04-20,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-04
29858,U001,200820380,SMITH'S ,,2020.0,1930746674.0,2020-04-06,2020-04-04,2020-04-21,USD,58215.86,2020-04-06,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8888888888888888,0.75,0.5515259611573523,0,0-15 Days Delay,2020-04-21
29863,U001,0200739006,AL in,,2020.0,1930752976.0,2020-04-08,2020-04-06,2020-04-23,USD,55245.29,2020-04-08,NAA8,1,1,0,0,0,0,1.2996695966585625,1.9166666666666667,0.6517857142857143,0.5515259611573523,0,0-15 Days Delay,2020-04-23
29876,U001,200705742,DOT in,,2020.0,1930848968.0,2020-05-01,2020-05-01,2020-05-21,USD,356.79,2020-05-01,NAD1,1,1,0,0,0,0,0.39819587628865977,-5.552238805970149,-6.482758620689655,0.5515259611573523,-21,0-15 Days Delay,2020-04-30
29896,CA02,0140104423,METRO  associates,,2020.0,2960624865.0,2020-03-30,2020-03-30,2020-04-12,CAD,117005.18,2020-04-02,CA10,1,0,0,0,0,0,6.353344208809135,-0.8823529411764706,0.11724137931034483,6.940966010733453,4,0-15 Days Delay,2020-04-16
29897,U001,0200729942,SA corporation,,2020.0,1930740475.0,2020-04-03,2020-04-03,2020-04-18,USD,51537.54,2020-04-03,NAA8,1,1,0,0,0,0,1.2996695966585625,1.7338709677419355,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-04-18
29902,U001,0200723794,MID MO corporation,,2020.0,1930761037.0,2020-04-07,2020-04-08,2020-04-22,USD,86505.64,2020-04-07,NAA8,1,1,0,0,0,0,1.2996695966585625,0.0,0.35714285714285715,0.5515259611573523,0,0-15 Days Delay,2020-04-22
29905,U001,0200418007,AM foundation,,2020.0,1930703655.0,2020-04-01,2020-03-30,2020-04-16,USD,16048.9,2020-04-01,NAA8,1,1,0,0,0,0,1.2996695966585625,-2.5588235294117645,-1.943069306930693,0.5515259611573523,-6,0-15 Days Delay,2020-04-10
29911,U001,0200759878,SA corporation,,2020.0,1930573844.0,2020-02-27,2020-02-26,2020-05-02,USD,3191.4,2020-02-27,NAGD,1,1,0,0,0,0,-14.297979797979798,1.7338709677419355,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-05-02
29912,U001,0200782001,GORDO us,,2020.0,1930647854.0,2020-03-18,2020-03-13,2020-04-07,USD,12149.13,2020-03-18,NAD1,1,1,0,0,0,0,0.39819587628865977,1.375,0.4606741573033708,0.5515259611573523,0,0-15 Days Delay,2020-04-07
29918,U001,0200764795,SYSCO  trust,,2020.0,1930671369.0,2020-03-26,2020-03-19,2020-04-27,USD,9749.15,2020-03-26,NA32,1,1,0,0,0,0,-3.5858267716535432,0.9487179487179487,1.657718120805369,0.5515259611573523,0,0-15 Days Delay,2020-04-27
29921,U001,0200718130,SYSCO F corp,,2020.0,1930665735.0,2020-03-20,2020-03-18,2020-04-21,USD,6219.96,2020-03-20,NA32,1,1,0,0,0,0,-3.5858267716535432,1.1714285714285715,1.5098039215686274,0.5515259611573523,2,0-15 Days Delay,2020-04-23
29922,U001,0200795490,HY -  in,,2020.0,1930676495.0,2020-03-20,2020-03-20,2020-04-04,USD,99392.83,2020-03-20,NAA8,1,1,0,0,0,0,1.2996695966585625,1.6666666666666667,2.3703703703703702,0.5515259611573523,1,0-15 Days Delay,2020-04-05
29926,U001,0200769623,WAL-MAR associates,,2020.0,1930586044.0,2020-03-02,2020-03-02,2020-03-17,USD,52676.88,2020-03-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-16
29932,U001,0200769623,WAL-MAR us,,2020.0,1930778314.0,2020-04-12,2020-04-11,2020-04-27,USD,65775.16,2020-04-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-26
